id,country_id
8696,505
8697,438
8698,439
8698,504
8698,424
8698,434
8698,505
8699,505
8738,505
8740,432
8740,434
8740,467
8741,489
8741,505
8741,416
8744,505
8764,505
8764,504
8765,432
8765,447
8766,505
8769,505
8780,505
8785,476
8810,404
8814,505
8814,434
8814,504
8814,424
8816,495
8818,439
8818,505
8827,432
8831,505
8831,449
8832,432
8832,447
8834,505
8835,505
8836,505
8836,416
8838,505
8839,505
8840,487
8840,505
8841,432
8842,434
8842,505
8843,434
8843,505
8844,505
8845,505
8845,432
8848,505
8848,504
8848,404
8849,504
8849,505
8850,505
8851,505
8852,505
8854,505
8856,505
8859,505
8860,505
8866,505
8867,505
8867,404
8869,404
8869,505
8870,505
8870,404
8871,434
8871,505
8872,505
8873,505
8874,505
8879,505
8880,493
8880,505
8880,432
8881,505
8881,493
8881,460
8881,432
8882,447
8885,446
8885,431
8885,505
8885,432
8885,496
8885,434
8885,404
8885,407
8909,434
8909,505
8909,481
8913,505
8914,404
8914,505
8916,505
8920,505
8922,505
8922,434
8923,505
8923,504
8938,449
8938,432
8938,434
8938,491
8952,505
8952,432
8953,449
8960,505
8961,505
8963,505
8966,505
8967,505
8968,505
8970,505
8973,505
8974,505
8975,505
8976,505
8978,505
8978,432
8978,416
8980,493
8981,504
8982,432
8982,438
8982,404
8982,499
8984,505
8986,505
8987,505
8988,505
8989,505
8991,404
8992,505
8996,476
8996,432
8996,434
8998,505
8999,504
8999,505
9003,505
9003,504
9005,505
9007,505
9008,505
9009,505
9012,505
9013,505
9016,505
9017,504
9021,505
9022,505
9023,505
9024,505
9025,405
9026,505
9026,504
9026,432
9027,505
9027,504
9027,432
9028,447
9028,432
9029,505
9032,505
9034,505
9035,416
9035,505
9036,505
9037,505
9038,505
9039,434
9039,505
9040,505
9040,447
9042,434
9042,505
9043,505
9044,424
9044,434
9044,505
9044,445
9044,504
9044,496
9045,480
9045,432
9045,434
9051,505
9053,505
9053,434
9053,504
9053,449
9054,505
9056,438
9057,505
9058,505
9059,505
9061,505
9062,505
9063,426
9064,504
9064,505
9065,434
9065,426
9065,496
9065,495
9065,432
9066,505
9067,505
9070,505
9070,449
9071,505
9072,505
9073,432
9073,505
9074,505
9075,467
9075,504
9075,407
9075,434
9077,505
9078,505
9079,505
9080,505
9081,505
9082,405
9085,505
9086,505
9087,505
9089,505
9090,505
9091,505
9093,464
9093,505
9093,504
9095,505
9096,505
9099,505
9100,505
9101,505
9102,416
9102,449
9102,505
9103,505
9103,416
9104,505
9104,434
9104,504
9208,505
9255,505
9257,505
9260,434
9260,505
9261,505
9261,497
9263,505
9264,505
9266,505
9266,434
9267,505
9267,504
9268,416
9268,505
9270,505
9271,505
9272,505
9273,505
9275,504
9275,434
9275,505
9276,505
9277,505
9278,505
9279,505
9280,496
9280,432
9281,505
9282,505
9282,416
9283,505
9285,505
9286,416
9286,505
9286,434
9289,505
9290,404
9290,505
9291,505
9292,505
9293,416
9293,505
9294,505
9296,505
9297,505
9298,434
9298,504
9298,432
9299,493
9300,447
9300,504
9300,432
9300,467
9300,481
9301,434
9302,505
9303,505
9304,505
9305,504
9305,496
9305,432
9305,447
9306,505
9308,505
9310,505
9311,495
9311,434
9311,426
9312,505
9313,505
9314,504
9315,505
9316,499
9319,505
9320,505
9322,432
9322,447
9323,449
9323,504
9325,505
9326,460
9326,505
9327,505
9331,505
9333,505
9334,407
9334,505
9334,434
9335,432
9335,505
9336,505
9339,505
9340,505
9341,416
9341,434
9341,505
9342,505
9343,434
9343,474
9344,505
9346,505
9348,505
9349,505
9350,447
9350,449
9350,432
9350,505
9352,424
9352,505
9353,505
9354,505
9355,404
9356,505
9357,505
9358,505
9359,505
9360,505
9360,474
9360,411
9361,505
9362,505
9366,505
9367,460
9367,505
9369,432
9369,434
9369,493
9372,505
9373,505
9374,505
9377,505
9378,505
9381,505
9381,432
9381,504
9382,505
9382,432
9383,434
9383,505
9384,505
9385,432
9386,505
9387,505
9388,504
9388,505
9389,456
9389,432
9389,407
9389,505
9389,504
9390,505
9392,504
9393,434
9394,447
9395,438
9395,505
9396,404
9396,505
9397,505
9398,505
9398,434
9399,505
9400,505
9401,505
9403,505
9404,438
9405,438
9405,505
9406,467
9406,432
9406,456
9406,504
9406,505
9407,505
9408,505
9409,505
9410,505
9411,505
9413,505
9414,505
9415,505
9416,505
9417,505
9421,432
9422,505
9423,449
9423,504
9423,434
9423,505
9423,432
9424,404
9424,505
9425,505
9426,505
9426,416
9426,504
9427,504
9428,505
9429,505
9430,505
9431,505
9433,505
9434,505
9437,505
9438,505
9440,434
9440,505
9440,432
9440,449
9440,504
9441,505
9442,505
9443,504
9444,505
9445,505
9445,432
9446,505
9446,432
9447,404
9448,505
9449,505
9449,504
9450,505
9450,504
9451,505
9452,505
9453,505
9453,447
9454,505
9455,505
9456,505
9456,434
9457,505
9457,416
9458,505
9460,438
9461,438
9462,438
9463,449
9464,416
9464,505
9465,505
9466,505
9469,505
9470,438
9470,505
9470,418
9471,505
9472,505
9472,434
9473,505
9475,505
9476,505
9477,445
9477,504
9477,505
9479,505
9480,505
9481,505
9482,505
9486,504
9487,505
9488,505
9489,505
9490,505
9491,505
9493,505
9494,505
9495,505
9499,505
9499,432
9502,505
9504,505
9506,505
9507,505
9509,505
9509,496
9509,504
9513,504
9513,505
9515,460
9515,505
9516,505
9517,505
9517,432
9519,404
9522,505
9523,404
9523,434
9524,405
9524,434
9526,505
9529,505
9530,434
9530,504
9530,505
9531,505
9531,504
9532,505
9533,434
9533,504
9533,505
9534,493
9535,404
9535,505
9536,505
9538,416
9540,505
9540,416
9541,505
9542,505
9543,505
9544,416
9544,456
9544,434
9544,505
9544,504
9545,505
9545,474
9548,505
9549,505
9550,505
9550,438
9550,418
9552,505
9555,404
9556,505
9557,505
9557,434
9558,447
9558,505
9558,504
9559,505
9560,505
9562,505
9563,505
9564,432
9566,504
9566,505
9567,505
9568,505
9570,505
9571,505
9573,505
9574,505
9576,505
9581,438
9582,505
9583,505
9585,505
9586,505
9587,505
9588,404
9588,505
9589,434
9591,505
9592,434
9593,505
9594,505
9595,505
9597,432
9598,404
9598,505
9599,505
9600,434
9600,505
9602,505
9603,505
9604,505
9605,505
9606,449
9607,505
9607,504
9609,505
9610,505
9611,505
9612,505
9613,504
9613,432
9613,416
9613,505
9614,505
9615,505
9615,449
9615,434
9618,505
9619,505
9620,416
9620,505
9621,505
9622,505
9623,505
9625,505
9626,467
9626,505
9631,505
9631,434
9637,505
9638,505
9641,505
9641,416
9642,426
9642,432
9644,505
9645,505
9645,404
9647,505
9651,504
9651,505
9652,447
9652,493
9652,505
9652,432
9653,434
9654,505
9654,504
9654,447
9655,505
9656,505
9656,416
9659,404
9660,505
9662,432
9662,504
9662,416
9662,407
9663,505
9664,504
9664,505
9665,505
9667,434
9667,505
9671,404
9672,505
9674,449
9675,505
9675,439
9676,432
9676,434
9676,505
9678,505
9679,505
9681,505
9682,505
9683,505
9684,505
9685,505
9686,505
9688,505
9689,505
9691,505
9691,432
9692,505
9693,504
9693,505
9694,449
9696,449
9697,505
9699,505
9699,504
9701,505
9702,505
9703,504
9703,505
9703,432
9703,412
9705,404
9705,505
9707,505
9708,434
9708,504
9708,505
9708,416
9708,460
9710,505
9711,505
9713,505
9714,505
9715,505
9716,505
9718,505
9719,505
9722,505
9725,505
9726,505
9726,504
9728,505
9730,505
9731,505
9732,505
9737,505
9738,434
9738,505
9739,505
9740,505
9740,504
9741,505
9745,505
9746,464
9746,505
9748,505
9749,505
9750,505
9754,505
9754,404
9757,505
9759,505
9760,505
9762,505
9763,504
9763,496
9763,505
9764,492
9764,449
9766,505
9767,505
9768,505
9769,505
9769,432
9770,505
9771,505
9772,505
9775,493
9776,505
9777,505
9778,505
9779,505
9781,505
9782,505
9785,505
9785,416
9786,505
9787,505
9787,434
9788,505
9791,505
9792,432
9792,505
9793,505
9794,505
9798,505
9799,505
9799,434
9800,505
9801,445
9801,432
9801,434
9801,504
9801,505
9802,505
9804,505
9806,505
9809,505
9812,505
9816,505
9819,505
9820,505
9821,505
9822,505
9823,505
9824,505
9825,505
9826,404
9826,505
9827,505
9828,505
9829,432
9829,504
9829,505
9833,504
9835,505
9836,404
9837,505
9838,505
9839,505
9839,416
9839,434
9840,432
9842,505
9844,505
9846,505
9849,505
9869,505
9870,505
9871,416
9872,505
9873,505
9874,505
9876,505
9877,416
9877,505
9877,432
9879,505
9880,505
9882,505
9884,505
9885,404
9885,505
9886,416
9886,505
9889,505
9890,505
9894,505
9895,505
9896,505
9896,416
9899,505
9900,505
9902,505
9902,416
9902,434
9903,505
9904,416
9904,505
9905,504
9906,505
9909,505
9910,505
9912,505
9912,469
9912,496
9912,449
9913,434
9913,505
9918,505
9919,505
9920,505
9922,505
9923,504
9923,432
9923,505
9927,505
9928,505
9929,432
9929,407
9930,505
9932,505
9941,505
9942,505
9944,505
9945,505
9946,505
9947,416
9947,505
9948,505
9950,434
9950,505
9952,456
9952,505
9953,505
9954,505
9955,505
9957,505
9959,505
9960,504
9962,505
9962,467
9962,434
9963,505
9964,469
9965,505
9966,505
9967,505
9975,505
9977,404
9980,505
9981,505
9982,505
9986,505
9986,434
9988,505
9989,416
9989,505
9991,504
9994,505
10001,404
10002,504
10003,505
10005,505
10008,416
10008,505
10008,480
10008,504
10009,505
10012,434
10012,505
10013,505
10014,505
10015,505
10016,505
10017,505
10017,416
10019,505
10020,505
10021,505
10022,505
10023,505
10024,505
10025,505
10027,418
10027,432
10027,505
10027,504
10028,505
10029,505
10030,416
10030,505
10033,505
10033,434
10033,416
10034,505
10034,504
10035,505
10040,505
10044,438
10045,432
10046,432
10046,460
10046,504
10047,432
10047,505
10047,424
10048,505
10050,505
10052,505
10052,434
10053,505
10054,505
10056,505
10057,405
10057,505
10061,505
10063,490
10063,434
10063,505
10065,505
10066,505
10067,505
10068,505
10069,505
10070,505
10071,505
10072,505
10073,496
10073,505
10074,505
10075,434
10075,505
10075,480
10075,504
10077,505
10077,434
10077,504
10077,424
10077,496
10081,505
10083,505
10086,407
10090,505
10092,505
10096,505
10098,505
10102,432
10102,447
10105,505
10110,504
10110,493
10110,505
10110,418
10112,505
10115,434
10115,505
10117,505
10118,505
10122,505
10126,505
10128,505
10130,505
10131,505
10132,505
10132,416
10134,505
10135,505
10136,505
10137,434
10137,505
10138,505
10139,505
10140,504
10140,505
10141,505
10142,505
10144,505
10145,505
10147,505
10149,434
10149,505
10149,449
10150,504
10150,505
10152,505
10153,505
10154,504
10154,505
10155,432
10155,505
10156,505
10157,505
10158,505
10159,505
10160,505
10161,504
10161,445
10162,432
10162,504
10163,504
10163,449
10163,505
10164,505
10166,504
10166,505
10168,505
10169,505
10170,505
10172,505
10173,505
10174,505
10176,469
10177,504
10178,505
10180,495
10180,426
10183,505
10184,505
10185,505
10186,505
10188,505
10189,505
10191,505
10192,505
10193,505
10195,505
10196,505
10198,505
10199,504
10199,505
10200,505
10200,416
10201,505
10202,505
10204,505
10204,504
10204,445
10204,434
10206,505
10207,505
10208,505
10209,504
10209,432
10210,505
10210,504
10210,447
10212,504
10212,505
10212,424
10212,460
10214,504
10214,434
10214,505
10215,505
10215,504
10216,505
10217,416
10218,505
10219,505
10220,505
10222,505
10223,505
10225,505
10226,480
10226,432
10227,432
10227,447
10228,449
10229,505
10234,405
10235,492
10236,505
10238,495
10239,432
10242,505
10243,505
10246,416
10246,505
10249,505
10258,505
10264,505
10264,504
10264,432
10269,505
10269,504
10276,505
10278,505
10279,505
10280,505
10281,505
10283,505
10288,416
10293,432
10294,505
10297,505
10299,505
10303,505
10304,505
10306,505
10307,505
10312,505
10313,505
10313,504
10314,505
10315,505
10316,505
10317,505
10319,434
10320,505
10322,434
10322,505
10323,505
10324,505
10326,505
10327,505
10328,505
10329,505
10330,505
10331,505
10333,505
10336,505
10337,505
10338,504
10339,505
10340,505
10341,505
10341,434
10341,404
10341,432
10342,505
10344,505
10344,416
10345,505
10347,432
10349,505
10350,456
10350,505
10351,505
10354,505
10355,491
10357,505
10358,505
10360,445
10360,504
10361,416
10364,505
10366,505
10368,504
10368,447
10371,505
10372,505
10373,504
10375,505
10376,447
10377,505
10379,505
10379,504
10380,505
10381,504
10384,496
10384,505
10385,505
10385,434
10386,505
10387,418
10387,432
10387,449
10388,505
10389,486
10389,438
10389,467
10390,505
10391,505
10393,505
10394,445
10394,434
10394,504
10395,505
10396,505
10397,504
10397,505
10397,445
10398,434
10398,505
10399,504
10400,505
10401,432
10402,505
10403,505
10404,438
10404,497
10404,418
10406,505
10407,505
10409,404
10410,505
10411,505
10412,404
10414,505
10416,505
10419,505
10423,457
10423,505
10423,438
10424,505
10426,505
10427,505
10428,505
10433,505
10434,434
10435,447
10435,432
10435,504
10435,505
10435,449
10436,505
10437,504
10437,505
10438,505
10439,505
10440,505
10442,505
10443,505
10445,504
10447,505
10449,505
10450,505
10450,447
10451,505
10451,497
10451,418
10452,447
10452,434
10452,432
10461,505
10464,505
10466,505
10467,505
10468,505
10471,505
10472,505
10473,505
10474,505
10476,505
10477,416
10477,404
10477,496
10477,505
10478,505
10479,505
10480,505
10480,434
10481,505
10483,434
10483,504
10483,505
10485,505
10486,505
10486,432
10488,505
10489,505
10490,505
10491,467
10491,434
10491,505
10491,504
10493,404
10494,449
10495,505
10496,505
10497,505
10497,504
10497,432
10498,505
10499,434
10501,505
10502,505
10503,505
10503,504
10510,505
10511,445
10511,505
10513,505
10514,505
10515,449
10518,505
10520,505
10521,505
10523,505
10525,505
10527,505
10528,434
10528,404
10528,504
10528,505
10529,505
10529,434
10530,505
10531,504
10531,432
10531,505
10533,505
10534,505
10535,505
10536,504
10537,505
10538,505
10539,505
10540,504
10543,505
10544,505
10544,432
10544,404
10544,504
10545,505
10546,505
10547,460
10547,505
10548,505
10549,505
10549,504
10550,434
10550,505
10551,505
10552,467
10552,505
10553,505
10555,505
10557,504
10559,505
10560,505
10562,505
10563,505
10564,505
10567,505
10569,505
10571,505
10573,481
10573,496
10573,405
10573,432
10573,498
10573,434
10573,507
10573,449
10575,505
10575,434
10575,504
10576,505
10577,505
10585,505
10586,434
10586,505
10587,505
10588,505
10589,505
10590,505
10590,434
10591,496
10591,505
10592,505
10599,447
10601,505
10601,504
10601,404
10603,505
10606,505
10607,505
10608,504
10608,505
10609,505
10609,504
10610,505
10610,438
10611,505
10612,504
10615,505
10617,438
10618,438
10619,438
10622,438
10623,505
10625,505
10625,416
10627,505
10628,404
10628,505
10629,505
10629,504
10629,445
10631,505
10632,505
10633,505
10634,505
10635,505
10637,505
10640,505
10641,505
10642,505
10643,449
10644,505
10646,505
10647,505
10648,505
10649,505
10650,505
10651,505
10652,505
10653,505
10654,434
10654,505
10655,505
10656,432
10657,505
10658,505
10660,505
10661,505
10663,505
10664,493
10665,505
10668,505
10669,505
10670,505
10671,505
10673,505
10674,505
10675,505
10675,432
10676,505
10677,505
10678,505
10679,404
10679,431
10679,434
10680,505
10681,505
10683,505
10684,505
10685,505
10687,505
10687,434
10688,505
10690,504
10690,445
10690,505
10691,505
10692,505
10693,505
10694,505
10696,505
10699,505
10705,504
10707,505
10708,505
10710,505
10711,505
10712,505
10712,432
10714,505
10715,434
10715,505
10718,404
10718,505
10719,505
10720,505
10720,434
10722,493
10722,447
10723,505
10724,505
10726,505
10727,404
10727,505
10728,434
10729,505
10730,505
10731,505
10733,505
10734,505
10735,505
10739,504
10739,432
10739,467
10740,432
10740,434
10740,505
10740,504
10741,505
10743,434
10743,416
10743,505
10744,504
10744,505
10747,505
10748,504
10750,505
10753,438
10754,476
10756,505
10758,505
10759,505
10760,505
10761,505
10761,504
10762,505
10763,505
10764,505
10764,504
10765,505
10766,505
10768,505
10771,505
10773,504
10774,505
10775,438
10776,505
10778,504
10778,505
10779,469
10779,505
10780,505
10781,505
10782,434
10782,504
10782,505
10784,505
10785,505
10786,505
10787,505
10790,504
10790,493
10790,412
10794,505
10795,432
10796,505
10802,505
10802,432
10803,505
10804,505
10805,505
10806,505
10808,505
10823,505
10824,505
10829,505
10830,505
10831,504
10832,432
10832,480
10833,505
10835,438
10842,449
10843,505
10845,505
10846,447
10847,505
10849,505
10851,504
10851,432
10856,493
10858,505
10859,505
10860,505
10861,505
10862,505
10865,505
10866,505
10867,447
10867,505
10868,416
10868,505
10869,505
10871,505
10872,505
10873,505
10873,504
10873,456
10874,505
10874,504
10875,505
10876,504
10876,505
10876,434
10877,416
10877,505
10878,404
10878,505
10879,505
10881,476
10881,449
10882,505
10890,505
10891,505
10894,505
10895,505
10896,505
10897,505
10906,505
10907,505
10909,505
10911,505
10911,504
10913,426
10913,432
10913,504
10916,505
10918,504
10918,505
10918,434
10921,505
10922,505
10922,432
10922,434
10923,505
10923,416
10925,505
10925,504
10929,505
10934,505
10934,447
10937,505
10938,504
10940,505
10941,505
10942,505
10944,505
10944,404
10944,504
10945,505
10946,434
10946,505
10946,504
10947,505
10948,505
10949,504
10950,505
10951,438
10951,497
10954,447
10954,432
10954,407
10955,447
10955,505
10955,504
10956,505
10957,505
10961,505
10970,505
10971,504
10972,505
10973,505
10974,438
10975,438
10978,495
10981,416
10982,505
10984,505
10985,505
10986,447
10987,505
10988,505
10989,432
10989,434
10989,426
10989,440
10989,471
10990,505
10991,449
10992,505
10994,434
10994,505
10995,504
10995,509
10995,432
10996,505
10997,418
10997,438
10998,505
10999,505
11000,505
11001,434
11001,505
11003,505
11004,434
11004,504
11004,505
11004,449
11005,505
11006,505
11007,505
11008,505
11009,505
11010,407
11010,447
11010,432
11011,505
11012,432
11012,504
11013,505
11015,449
11015,434
11015,504
11015,505
11016,505
11017,505
11018,505
11020,404
11022,416
11022,434
11022,505
11023,504
11023,505
11024,505
11026,505
11027,434
11027,505
11028,505
11030,505
11031,505
11033,505
11034,505
11036,505
11037,416
11037,505
11037,446
11038,505
11040,505
11041,505
11042,416
11042,432
11044,432
11044,505
11045,432
11045,505
11046,504
11050,505
11051,505
11051,416
11054,505
11056,505
11056,493
11058,505
11058,416
11059,416
11059,434
11059,449
11059,505
11062,505
11064,505
11065,505
11066,505
11067,505
11068,505
11069,505
11071,505
11072,505
11074,505
11075,449
11076,505
11077,505
11078,505
11078,504
11081,505
11082,505
11083,495
11083,471
11085,505
11086,505
11087,505
11088,505
11090,505
11091,505
11092,505
11093,505
11096,505
11099,505
11099,434
11099,416
11101,434
11103,505
11104,438
11107,505
11109,432
11109,504
11113,505
11114,505
11115,505
11120,505
11123,505
11128,505
11129,504
11129,445
11130,505
11131,504
11132,505
11132,434
11133,505
11134,438
11135,505
11137,505
11137,424
11137,496
11141,445
11141,434
11141,504
11141,505
11152,434
11152,505
11152,404
11153,505
11156,407
11156,432
11157,505
11158,505
11159,432
11159,504
11160,447
11162,456
11162,504
11162,447
11163,447
11164,505
11165,449
11165,505
11167,504
11169,434
11169,505
11170,505
11171,505
11171,467
11172,505
11174,495
11174,426
11176,505
11177,505
11178,491
11184,434
11184,505
11185,505
11186,505
11187,505
11190,481
11191,505
11194,504
11196,504
11196,426
11198,449
11198,438
11199,505
11202,505
11205,438
11206,505
11208,505
11209,505
11211,505
11212,505
11215,505
11216,432
11216,447
11217,505
11219,505
11220,438
11221,505
11222,434
11222,432
11223,505
11224,505
11227,432
11228,505
11229,505
11230,438
11231,505
11232,505
11234,505
11235,504
11236,505
11236,504
11237,505
11238,505
11239,449
11243,416
11244,505
11247,416
11247,505
11249,505
11252,505
11253,434
11253,439
11253,505
11257,504
11258,449
11258,504
11258,505
11258,434
11258,426
11258,432
11259,505
11260,505
11281,505
11282,505
11283,504
11283,505
11284,505
11285,505
11286,505
11286,438
11287,505
11293,505
11296,505
11298,505
11299,449
11300,505
11302,505
11304,505
11304,432
11305,449
11305,505
11306,505
11307,505
11309,504
11309,505
11310,505
11313,505
11313,404
11314,505
11315,449
11316,505
11316,504
11317,505
11318,504
11319,505
11321,505
11322,505
11322,449
11323,505
11324,505
11326,504
11327,505
11327,504
11328,504
11328,426
11329,505
11330,426
11331,505
11332,504
11332,467
11332,456
11332,434
11335,505
11336,505
11336,416
11337,505
11340,434
11340,447
11344,491
11347,504
11349,505
11351,505
11352,505
11353,505
11354,505
11355,505
11356,505
11357,505
11358,505
11359,505
11360,505
11361,505
11362,505
11363,505
11364,505
11368,505
11370,505
11370,456
11370,434
11370,504
11371,505
11371,432
11371,416
11371,434
11372,504
11374,505
11375,505
11377,505
11379,505
11380,505
11381,505
11382,505
11384,505
11385,505
11386,449
11386,504
11386,445
11393,505
11395,505
11397,505
11398,434
11398,505
11398,416
11400,505
11401,505
11411,505
11411,504
11412,505
11413,505
11414,505
11415,505
11416,504
11416,432
11418,505
11419,505
11420,416
11421,432
11421,416
11421,464
11422,505
11423,491
11424,505
11425,505
11426,505
11427,432
11427,505
11428,505
11429,505
11429,493
11430,505
11431,505
11431,434
11439,505
11439,432
11439,434
11439,504
11441,447
11442,505
11443,505
11444,432
11446,505
11447,432
11447,447
11448,505
11449,505
11450,505
11451,505
11452,505
11453,505
11454,505
11455,505
11456,505
11457,505
11458,434
11458,505
11459,505
11460,505
11462,505
11465,505
11467,505
11468,505
11469,505
11470,505
11471,438
11472,505
11474,505
11475,431
11475,495
11478,505
11478,416
11481,504
11482,432
11484,504
11484,505
11485,505
11489,407
11489,432
11490,432
11490,407
11495,505
11497,505
11497,445
11497,504
11498,505
11499,432
11499,505
11499,504
11502,476
11503,505
11504,505
11506,495
11507,505
11508,505
11509,505
11510,505
11511,505
11516,496
11516,432
11516,493
11516,434
11516,447
11517,505
11519,505
11520,505
11521,505
11522,505
11523,505
11524,505
11525,505
11527,504
11528,505
11529,505
11531,505
11532,504
11533,505
11533,504
11535,505
11535,449
11535,434
11536,505
11537,438
11541,404
11541,505
11542,505
11543,505
11544,505
11545,505
11546,505
11547,505
11548,505
11549,505
11551,505
11556,493
11556,460
11556,402
11557,505
11558,505
11559,504
11559,416
11560,505
11561,505
11562,505
11565,505
11566,505
11568,505
11569,505
11570,505
11571,505
11575,505
11576,505
11577,505
11578,432
11578,447
11583,504
11584,505
11586,505
11587,505
11589,505
11590,505
11591,505
11592,505
11593,505
11595,505
11596,505
11597,505
11598,505
11601,505
11602,495
11606,449
11606,499
11610,505
11615,434
11615,505
11615,504
11617,505
11618,505
11619,505
11619,504
11620,505
11621,449
11622,505
11624,505
11630,505
11631,434
11631,505
11631,504
11632,505
11632,504
11633,449
11634,426
11634,495
11635,505
11636,418
11636,438
11637,505
11638,505
11639,504
11639,505
11644,505
11645,432
11645,449
11646,404
11647,438
11648,505
11649,505
11652,505
11654,504
11656,495
11657,432
11657,447
11658,505
11658,491
11659,447
11660,505
11660,504
11661,434
11661,504
11661,407
11661,432
11661,480
11662,449
11663,505
11663,504
11663,445
11665,505
11667,505
11667,449
11673,432
11674,504
11674,505
11675,505
11676,505
11678,505
11678,434
11679,505
11683,416
11683,505
11683,432
11686,505
11687,432
11688,505
11689,447
11690,505
11692,505
11694,505
11697,505
11698,434
11699,505
11702,505
11703,411
11703,505
11704,505
11706,505
11706,447
11707,505
11708,504
11712,449
11713,438
11718,505
11770,438
11772,504
11773,504
11773,505
11774,434
11774,505
11775,505
11777,505
11778,504
11778,505
11779,505
11779,434
11779,432
11779,423
11779,504
11780,504
11780,505
11782,438
11787,505
11790,504
11795,505
11796,432
11797,505
11798,504
11804,505
11804,416
11804,504
11806,505
11808,505
11811,505
11812,505
11814,505
11815,505
11816,505
11817,505
11820,505
11821,505
11823,432
11823,504
11824,505
11825,505
11826,504
11826,493
11826,505
11827,416
11828,495
11828,504
11830,449
11831,505
11832,426
11834,504
11835,505
11836,505
11837,504
11838,449
11839,505
11843,505
11843,504
11846,505
11847,438
11847,501
11848,504
11849,424
11849,505
11850,505
11851,505
11852,505
11853,505
11855,505
11856,505
11857,505
11858,416
11858,505
11859,505
11860,434
11860,505
11861,505
11862,505
11863,505
11864,505
11866,505
11867,505
11868,504
11870,505
11873,505
11876,432
11878,449
11879,505
11880,456
11880,505
11880,504
11881,505
11884,505
11886,505
11888,505
11888,416
11889,416
11889,504
11890,505
11891,438
11891,505
11892,505
11893,505
11894,505
11895,505
11896,505
11898,504
11899,505
11899,504
11901,505
11902,432
11902,510
11902,424
11902,439
11902,412
11902,434
11904,505
11905,504
11906,447
11907,434
11908,505
11909,438
11910,504
11911,439
11911,434
11911,405
11916,460
11916,505
11917,505
11918,505
11928,402
11928,493
11928,447
11928,505
11929,505
11931,505
11932,505
11933,505
11934,434
11934,505
11934,504
11936,447
11936,432
11937,490
11937,410
11938,504
11939,505
11940,504
11942,505
11942,460
11943,505
11949,504
11950,438
11950,505
11953,505
11953,449
11954,504
11955,446
11955,416
11956,432
11959,505
11962,505
11963,505
11966,505
11967,505
11968,505
11969,505
11970,505
11971,504
11971,505
11972,432
11972,447
11973,505
11974,505
11975,505
11976,505
11976,504
11977,505
11978,505
11979,404
11979,505
11980,505
11982,505
11983,505
12079,505
12088,404
12088,505
12090,505
12090,434
12092,505
12093,426
12093,495
12094,505
12095,505
12096,424
12096,505
12100,505
12101,505
12102,505
12103,505
12104,504
12105,504
12105,505
12106,449
12106,505
12107,505
12109,504
12109,416
12110,432
12110,505
12112,432
12113,504
12113,505
12117,505
12118,505
12120,505
12121,505
12122,505
12123,505
12129,505
12133,505
12138,505
12139,505
12140,449
12142,434
12142,416
12142,505
12143,505
12144,505
12145,504
12145,505
12146,505
12149,505
12149,434
12149,447
12150,505
12151,505
12153,505
12154,505
12155,505
12157,404
12157,505
12157,432
12158,505
12159,505
12160,505
12162,505
12163,432
12163,505
12171,504
12171,505
12172,505
12177,505
12177,504
12177,434
12180,505
12182,505
12184,505
12184,504
12185,505
12186,505
12187,505
12192,505
12193,505
12205,449
12206,434
12207,438
12208,504
12211,456
12211,505
12211,504
12212,505
12212,416
12219,505
12220,505
12222,505
12223,505
12225,504
12227,505
12229,504
12230,505
12232,504
12233,505
12235,505
12237,505
12238,447
12238,505
12242,505
12244,456
12244,505
12244,416
12246,481
12246,451
12246,434
12247,505
12251,505
12253,505
12254,504
12257,505
12262,505
12268,505
12268,504
12271,505
12276,418
12277,505
12278,505
12279,505
12280,505
12281,505
12289,505
12289,491
12289,449
12289,438
12289,418
12289,497
12308,447
12309,505
12310,493
12310,504
12310,505
12311,505
12312,505
12335,505
12400,505
12403,505
12405,504
12411,490
12411,404
12429,449
12435,505
12437,505
12444,504
12444,505
12445,505
12445,504
12454,504
12454,432
12472,505
12473,505
12475,505
12476,505
12477,449
12478,505
12481,438
12485,505
12487,449
12488,505
12489,505
12490,505
12490,504
12490,434
12490,445
12493,449
12496,449
12498,505
12499,505
12500,505
12501,505
12502,505
12505,505
12508,505
12509,505
12516,449
12516,505
12518,505
12519,404
12519,504
12520,505
12524,447
12524,504
12524,505
12526,505
12526,434
12527,493
12527,460
12527,423
12530,447
12530,505
12531,493
12531,432
12531,447
12535,505
12537,504
12538,505
12540,505
12544,432
12544,447
12545,505
12548,432
12548,447
12554,505
12555,424
12555,487
12556,505
12559,505
12560,505
12569,505
12572,505
12573,504
12573,505
12573,432
12574,505
12579,432
12582,504
12583,416
12584,505
12586,460
12586,505
12589,505
12590,505
12596,505
12596,434
12599,449
12600,449
12606,505
12610,505
12611,505
12613,449
12614,504
12614,505
12615,505
12615,434
12618,505
12620,505
12621,505
12626,505
12628,505
12629,505
12632,405
12632,434
12632,495
12634,505
12635,504
12635,434
12637,505
12645,505
12647,505
12649,504
12651,449
12651,505
12651,504
12652,434
12652,432
12652,447
12655,445
12655,504
12655,505
12656,505
12657,505
12658,505
12659,432
12659,418
12659,497
12660,404
12660,434
12660,505
12660,504
12661,505
12662,505
12664,504
12665,505
12683,505
12684,504
12689,504
12690,505
12698,505
12700,505
12701,504
12701,471
12703,432
12703,449
12703,505
